# YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TIMEZONE,DELTA_UT1,DELTA_T,LONGITUDE,LATITUDE,ELEVATION,PRESSURE,TEMPERATURE,SLOPE,AZM_ROTATION,ATMOS_REFRACT,FUNCTION
2023.00,1.00,18.00,11.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,12.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,13.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,14.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,15.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,16.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,17.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,18.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,19.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,20.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,21.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,22.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,23.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4000.00,616.40,2.62,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,0.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,1.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,30.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,35.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,40.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,45.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,50.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,2.00,55.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,3.00,0.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,3.00,5.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,3.00,10.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,3.00,15.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,3.00,20.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
2023.00,1.00,18.00,3.00,25.00,0.00,2.00,0.00,69.18,4.35,52.00,4500.00,577.28,2.59,0.00,0.00,0.65,1.00
